1020-1656
CN10,4G,1,12,1,873,1270,1876,1991,1232,1478,1399.60,1468,2051.53,2082.03,2077.91,2115.1,224.26,224.64,223.72,224.17,2084.62,2085.66,2144.28,2074.57,223.34,223.58,225.0,224.77,943.05,945.45,970.27,943.12,103.25,103.18,103.23,102.95
CN10,4G,1,12,2,865,1221,1614,1942,1242,1500,1372.80,1448,1737.02,1759.31,1761.64,1768.66,192.33,192.67,192.48,192.68,1803.82,1779.57,1810.25,1774.21,193.34,192.33,193.16,192.31,1541.9,1612.1,1580.88,1595.64,167.93,169.42,168.59,169.76
CN10,4G,1,12,3,865,1205,1762,1975,1212,1462,1356.00,1435,2067.06,2028.76,2096.83,2047.31,223.22,224.25,224.47,223.9,2042.96,2055.67,2089.46,2053.91,224.03,225.13,226.03,224.6,1784.61,1784.69,1797.58,1770.88,193.43,192.27,192.93,192.42
CN10,4G,1,12,4,799,1139,1844,2040,1338,1510,1433.00,1498,1751.03,1762.61,1751.22,1753.96,192.69,191.23,192.41,191.9,1754.11,1768.01,1772.97,1788.07,191.43,191.3,192.44,192.55,1814.04,1766.98,1819.73,1807.59,193.62,192.78,193.88,194.06
CN10,4G,1,12,5,807,1106,1795,1909,1274,1474,1416.00,1498,1770.61,1743.18,1758.94,1785.25,191.88,192.24,191.72,193.82,1734.26,1781.01,1801.83,1785.65,191.91,192.98,191.77,191.21,1772.33,1756.27,1800.88,1818.45,191.75,190.44,192.51,191.83
CN10,4G,2,12,1,930,1156,1696,1844,1178,1446,1341.64,2751,4154.31,4152.35,4167.53,4187.72,449.73,457.42,457.77,455.64,4148.64,4199.19,4194.14,4271.26,450.13,459.3,458.71,458.67,3560.65,3529.17,3635.87,3616.27,388.58,384.99,392.15,394.37
CN10,4G,2,12,2,898,1090,1696,1844,1228,1458,1329.27,2722,4360.22,4307.56,4205.27,4135.13,460.61,462.32,459.88,450.25,3769.27,3568.6,3622.12,3648.95,397.08,391.87,392.38,392.01,3716.48,3626.85,3682.46,3569.32,396.96,392.4,391.91,385.18
CN10,4G,2,12,3,898,1090,1729,2245,1188,1406,1309.33,2741,3708.2,3601.2,3552.81,3650.26,396.53,392.22,387.1,394.11,3669.28,3640.03,3640.85,3667.53,393.99,394.46,391.8,394.18,3172.56,3142.38,3241.16,3217.79,343.05,337.24,344.21,344.46
CN10,4G,2,12,4,873,1090,1713,1811,1268,1374,1330.50,2770,4286.74,4173.91,4272.29,4249.15,461.35,457.24,459.82,456.59,4292.83,4179.71,4253.66,4313.79,458.1,454.98,456.67,460.22,3641.65,3673.09,3591.73,3628.68,391.69,391.43,389.94,390.11
CN10,4G,2,12,5,922,1106,1795,2024,1212,1358,1287.00,2656,4196.41,4206.92,4190.8,4135.66,452.44,461.57,459.21,450.31,4293.84,4232.56,4288.67,4270.63,460.52,459.08,457.96,459.56,3613.86,3622.91,3514.57,3560.29,391.25,391.37,383.42,383.25
