,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN9,4G,1,12,789.0,1050.0,1742.0,1879.0,1339.0,1502.0,1422.12,1498.0,1960.6,1937.41,1927.28,1920.45,1925.0,1923.91,1926.98,1927.34,1933.52,1962.92,1934.41,1918.11,208.67,208.4,208.33,208.49,208.15,208.12,208.27,208.45,208.35,208.68,208.74,208.53
1,CN9,4G,2,12,855.0,1016.0,1673.0,1976.0,1285.0,1429.0,1359.45,2832.6,3921.78,4029.84,4058.43,3922.7,4030.31,4022.82,4004.84,4032.87,3806.62,3854.77,3862.75,3798.58,422.02,434.37,435.67,422.86,435.03,435.42,434.45,434.59,408.9,418.15,416.88,409.45
2,CN9,4G,4,12,999.0,1211.0,1666.0,1929.0,1194.0,1336.0,1285.42,5323.4,7178.49,7237.1,7169.37,7172.13,7034.51,6969.87,6899.87,6919.51,6325.42,6326.91,6368.91,6374.36,837.8,837.91,836.97,837.74,793.11,793.5,791.39,790.94,726.63,727.66,727.81,726.33
3,CN9,4G,8,12,1227.0,15247.0,26843.0,29780.0,418.0,1344.0,803.37,6363.4,9549.91,9748.33,9496.13,9678.32,9611.13,9552.59,9485.45,9578.63,9606.08,9694.4,9680.62,9821.58,1122.03,1145.2,1128.68,1150.02,1118.82,1122.41,1116.06,1126.08,1140.42,1148.14,1147.84,1154.43
4,CN9,4G,16,12,26031.0,44827.0,53215.0,59717.0,144.0,1154.0,309.9,4895.4,10591.05,10600.45,10588.63,10388.71,10321.98,10379.65,10388.49,10436.75,10115.16,10072.64,10084.54,10265.17,1225.08,1221.92,1223.97,1217.84,1186.64,1197.2,1197.56,1191.95,1170.72,1174.62,1175.06,1174.54
5,CN9,8G,1,12,784.0,975.0,1634.0,1932.0,1320.0,1514.0,1445.62,1514.6,2794.16,2819.9,2764.65,2771.59,2758.56,2825.86,2784.98,2783.53,2790.5,2822.47,2803.24,2779.8,295.95,296.68,294.97,296.21,295.86,297.29,296.27,296.34,296.39,296.7,297.49,295.85
6,CN9,8G,2,12,837.0,977.0,1591.0,1960.0,1264.0,1472.0,1369.52,2854.8,5543.94,5782.44,5581.49,5540.67,5737.42,5727.18,5792.87,5706.84,5186.01,5223.01,5147.03,5183.18,592.64,592.09,592.72,591.85,591.45,593.03,591.86,591.9,535.48,535.79,533.94,534.1
7,CN9,8G,4,12,989.0,1338.0,4072.0,6215.0,1116.0,1355.0,1272.59,5222.0,9452.4,9584.92,9447.44,9340.96,9102.76,9271.63,8896.56,9080.61,8871.6,8992.81,8969.95,9028.81,1082.74,1069.14,1085.33,1076.69,1015.92,1030.12,999.57,1015.92,994.29,993.96,1019.28,1031.39
8,CN9,8G,8,12,5056.0,16502.0,22518.0,27971.0,439.0,1316.0,681.12,5536.6,10856.13,10793.94,10707.79,10835.61,10689.93,11006.19,11047.35,10750.02,10754.65,10719.18,10703.25,10810.48,1299.34,1288.75,1281.11,1285.5,1277.59,1294.38,1301.84,1287.03,1289.87,1286.59,1285.55,1293.46
9,CN9,8G,16,12,25297.0,39715.0,49021.0,55312.0,129.0,1186.0,283.77,4489.0,11178.53,11115.05,11181.62,10945.16,10939.11,10925.64,10982.12,10966.0,10841.48,11001.11,11010.76,10999.81,1288.2,1292.57,1308.67,1269.47,1293.33,1264.6,1268.74,1293.24,1245.11,1258.04,1258.83,1255.47
10,CN9,16G,1,12,735.0,889.0,1275.0,1879.0,1311.0,1549.0,1473.35,1545.4,3726.08,3540.38,3574.95,3551.46,3508.72,3414.68,3619.62,3478.86,3412.23,3441.39,3400.27,3441.2,398.77,380.01,381.04,379.62,375.6,356.35,375.22,374.76,355.52,356.17,355.42,356.31
11,CN9,16G,2,12,832.0,948.0,1263.0,1787.0,1228.0,1462.0,1369.39,2864.8,6470.03,6535.09,6541.8,6497.57,6472.92,6863.52,6929.09,6530.09,6704.28,6752.98,6759.7,6710.91,693.72,694.51,695.43,694.53,693.67,694.38,696.27,693.56,677.02,677.46,678.5,678.29
12,CN9,16G,4,12,1345.0,2048.0,4774.0,6675.0,682.0,1362.0,1152.44,4772.0,10430.3,10559.4,10186.2,10296.08,10275.41,10298.02,10549.57,10146.24,10003.64,9982.26,10023.06,9923.51,1237.2,1253.8,1193.57,1235.24,1223.61,1222.25,1238.68,1221.0,1196.05,1182.62,1181.54,1182.66
13,CN9,16G,8,12,10571.0,19373.0,25926.0,30042.0,332.0,1281.0,543.57,4404.2,10860.15,10741.9,10860.07,10640.12,10594.18,10627.86,10964.68,10722.9,10477.68,10660.16,10473.2,10739.34,1251.63,1235.84,1250.95,1235.37,1234.95,1235.97,1214.3,1250.58,1217.25,1212.8,1234.12,1221.42
14,CN9,16G,16,12,25769.0,39191.0,49860.0,57829.0,135.0,1258.0,280.19,4451.8,11327.55,11358.62,11366.91,11252.93,11114.0,11243.67,11413.25,11356.61,11194.71,11278.79,11116.96,11239.42,1337.05,1349.11,1349.2,1353.98,1323.2,1336.24,1346.09,1345.23,1324.92,1337.29,1327.29,1325.92
15,CN9,32G,1,12,744.0,840.0,1174.0,1742.0,1310.0,1544.0,1455.43,1526.4,4035.92,3999.61,4029.08,4023.6,3885.43,3953.38,4167.73,3948.5,3991.75,4065.11,3857.21,4011.67,425.53,426.22,426.13,426.12,416.32,416.94,418.9,416.79,409.64,409.86,410.62,409.89
16,CN9,32G,2,12,1188.0,1843.0,2200.0,2376.0,604.0,1469.0,1267.19,2621.8,7052.06,7238.93,7134.91,6906.94,6984.1,7015.07,7517.82,7015.3,6982.17,7505.19,7020.15,7515.01,746.31,764.67,748.52,728.52,741.27,742.32,744.08,742.46,741.13,741.72,743.33,742.39
17,CN9,32G,4,12,1385.0,2365.0,7589.0,12016.0,688.0,1368.0,1097.17,4542.2,11142.94,11044.65,11133.16,11179.01,11056.48,10957.05,11472.45,11021.53,11004.34,10875.41,10913.97,11010.13,1300.01,1298.92,1300.68,1302.33,1304.36,1274.15,1291.08,1289.68,1283.58,1281.84,1282.28,1281.44
