1021-1613
CN9,4G,1,12,1,799,1057,1663,1827,1322,1512,1427.60,1497,2194.06,2199.96,2151.05,2170.22,229.98,231.06,230.46,231.04,2150.61,2178.26,2149.14,2147.16,230.13,230.9,230.15,231.61,2178.83,2208.46,2171.3,2134.66,231.09,230.9,231.66,230.14
CN9,4G,1,12,2,840,1188,1762,1942,1322,1438,1376.40,1463,1822.2,1785.69,1809.76,1820.19,194.49,194.45,195.01,196.0,1792.09,1771.36,1785.84,1790.42,194.88,194.42,194.73,194.91,1802.42,1790.82,1786.26,1809.28,194.75,194.28,194.47,195.13
CN9,4G,1,12,3,791,1074,1696,1778,1368,1534,1427.60,1503,1823.63,1784.12,1774.48,1761.62,196.43,194.0,194.39,194.24,1778.1,1777.51,1790.27,1796.42,194.92,194.28,194.72,193.91,1771.14,1864.54,1765.69,1743.14,193.65,195.29,194.0,194.59
CN9,4G,1,12,4,766,1029,1811,1893,1340,1558,1440.40,1515,2091.07,2107.47,2091.22,2070.89,226.84,227.85,227.61,226.98,2096.95,2110.93,2107.82,2106.0,226.7,227.26,227.23,227.14,2133.66,2130.96,2149.8,2079.33,227.86,228.86,228.82,227.92
CN9,4G,1,12,5,750,906,1778,1958,1345,1470,1438.60,1512,1872.06,1809.83,1809.91,1779.34,195.61,194.65,194.17,194.18,1807.24,1781.51,1801.84,1796.71,194.1,193.73,194.54,194.7,1781.57,1819.83,1798.98,1824.14,194.38,194.05,194.76,194.85
CN9,4G,2,12,1,848,1020,1614,1860,1306,1402,1361.45,2840,4248.9,4311.31,4317.9,4219.06,459.97,461.94,462.64,460.87,4197.28,4315.1,4227.82,4240.84,460.8,462.74,459.49,460.57,3667.29,3634.69,3576.98,3578.14,394.56,393.88,392.99,394.51
CN9,4G,2,12,2,857,1020,1647,2114,1300,1444,1369.64,2839,3698.78,3671.13,3764.77,3683.49,396.72,394.62,397.13,396.67,3737.82,3631.67,3690.75,3713.84,397.56,394.19,395.86,395.4,3701.15,3700.55,3684.84,3676.58,396.77,395.08,394.8,396.43
CN9,4G,2,12,3,832,1004,1663,1893,1262,1400,1358.18,2836,3676.09,4251.82,4307.07,3741.24,398.09,459.61,462.98,400.17,4209.63,4141.28,4222.33,4201.35,459.58,460.39,459.62,460.69,3636.87,4019.98,4150.85,3680.44,394.38,441.17,440.31,395.72
CN9,4G,2,12,4,832,979,1696,2008,1317,1462,1387.40,2907,4357.92,4273.49,4251.91,4244.91,462.18,460.61,460.97,459.76,4333.97,4297.78,4196.01,4319.02,462.39,462.62,459.04,460.39,4322.36,4287.49,4230.66,4317.85,461.59,464.11,459.17,462.75
CN9,4G,2,12,5,906,1057,1745,2008,1240,1438,1320.58,2741,3627.23,3641.43,3650.5,3724.79,393.12,395.06,394.63,396.85,3672.84,3728.25,3687.3,3689.31,394.82,397.15,398.23,395.9,3705.45,3631.14,3670.43,3739.88,397.18,396.49,397.15,397.86
CN9,4G,4,12,1,979,1172,1663,2008,1234,1374,1301.00,5408,6836.52,6924.0,6787.79,6831.65,787.76,788.11,787.33,787.23,6942.12,6875.12,6871.14,6888.05,786.71,786.21,786.39,785.73,5900.9,6000.25,5919.88,5905.27,688.28,692.37,688.31,685.35
CN9,4G,4,12,2,1012,1237,1647,1893,1174,1324,1282.75,5243,7611.52,7709.53,7641.42,7564.41,914.95,915.92,915.93,911.89,7160.28,7036.41,7057.03,7024.18,788.27,789.5,790.21,789.08,6513.61,6503.87,6594.02,6587.9,784.9,785.12,786.59,786.22
CN9,4G,4,12,3,996,1221,1713,1844,1166,1330,1287.75,5345,6501.11,6508.46,6492.53,6489.1,785.39,785.34,784.52,784.7,6619.58,6526.28,6447.18,6445.91,786.47,786.03,780.5,776.58,6429.67,6418.52,6477.15,6486.92,691.03,691.13,691.78,692.07
