,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN8,4G,1,12,807.0,1087.0,1801.0,2004.0,1311.0,1492.0,1420.4,1501.2,2065.42,1971.24,1851.98,1988.27,1853.94,1966.13,1978.04,1976.14,1909.38,1976.9,1906.38,1885.65,221.3,211.15,199.72,210.8,199.55,210.34,210.65,210.07,203.61,212.29,203.56,203.63
1,CN8,4G,2,12,843.0,1029.0,1689.0,1970.0,1294.0,1443.0,1369.63,2862.2,4019.65,4059.1,4037.96,4052.57,4044.74,3969.1,4063.42,4233.21,3585.56,3554.03,3547.43,3491.93,433.56,435.82,434.27,434.86,434.17,423.35,434.64,456.29,384.15,385.04,385.41,375.41
2,CN8,4G,4,12,1036.0,1309.0,1920.0,2852.0,1156.0,1320.0,1268.57,5253.4,7179.15,7213.77,7255.83,7089.01,6666.21,6682.0,6541.23,6639.5,6238.69,6227.4,6199.98,6201.16,864.58,864.96,865.23,851.44,777.0,768.4,766.55,767.68,747.23,747.36,746.95,745.72
3,CN8,4G,8,12,2140.0,21116.0,30959.0,38771.0,348.0,1333.0,747.25,5869.4,8775.31,8814.91,8778.31,8798.8,8525.09,8535.09,8548.65,8597.45,8547.57,8730.09,8827.79,8611.48,1055.32,1053.24,1056.26,1054.71,1024.55,1028.3,1028.87,1036.64,1032.82,1048.85,1066.27,1041.35
4,CN8,4G,16,12,23200.0,43988.0,75183.0,106116.0,128.0,1172.0,311.87,4821.4,9768.86,9846.53,9795.88,9846.34,9755.77,9708.59,9724.56,9658.81,9774.03,9724.73,9752.96,9713.69,1179.02,1188.63,1188.52,1191.3,1174.13,1168.09,1171.32,1167.73,1187.71,1176.1,1181.92,1179.89
5,CN8,8G,1,12,778.0,993.0,1696.0,1992.0,1298.0,1514.0,1439.18,1510.0,2745.4,2744.08,2734.83,2716.8,2717.35,2699.41,2723.55,2706.28,2722.09,2717.87,2758.75,2746.16,291.91,292.27,291.77,291.57,291.53,292.06,291.04,292.11,291.1,291.84,292.29,293.57
6,CN8,8G,2,12,832.0,979.0,1598.0,1991.0,1226.0,1470.0,1383.22,2889.6,5339.76,5309.94,5319.42,5498.36,5289.21,5311.48,5360.26,5294.38,5238.58,5248.73,5386.93,5213.43,569.02,568.25,569.52,568.66,568.3,568.38,567.62,567.22,558.34,555.77,558.39,556.56
7,CN8,8G,4,12,1028.0,1342.0,4122.0,6837.0,1101.0,1371.0,1277.21,5284.4,9080.14,8931.02,8920.27,8994.9,8507.84,8561.59,8561.49,8681.05,8318.5,8471.6,8560.05,8380.39,1084.2,1060.9,1061.15,1058.18,1011.28,1021.05,1020.48,1031.2,1008.61,1023.37,1035.01,1011.18
8,CN8,8G,8,12,8094.0,21365.0,36307.0,56099.0,314.0,1342.0,587.49,4713.2,9274.31,9305.37,9460.07,9583.46,9471.27,9618.59,9524.07,9478.23,9504.98,9421.98,9404.64,9505.5,1114.7,1120.99,1141.41,1146.49,1138.51,1158.78,1150.36,1138.29,1149.11,1137.27,1135.23,1148.41
9,CN8,8G,16,12,23672.0,42520.0,65903.0,93638.0,120.0,1257.0,281.24,4433.6,10334.57,10303.07,10274.27,10409.71,10282.69,10409.3,10400.94,10285.62,10370.77,10281.73,10257.11,10352.36,1260.27,1256.9,1250.44,1261.08,1256.26,1268.64,1270.15,1256.17,1268.9,1254.44,1256.86,1265.28
10,CN8,16G,1,12,761.0,915.0,1345.0,1860.0,1308.0,1548.0,1458.47,1530.0,3556.09,3611.89,3546.03,3571.34,3435.84,3476.61,3474.22,3468.98,3374.98,3373.58,3378.08,3373.9,381.76,382.49,381.55,383.18,370.6,370.77,371.03,370.31,361.26,362.08,362.01,361.2
11,CN8,16G,2,12,826.0,938.0,1230.0,1869.0,1266.0,1499.0,1382.31,2893.4,6506.44,6546.93,6485.35,6681.17,6606.49,6335.0,6488.96,6494.96,6377.95,6426.6,6402.9,6249.25,696.1,696.46,695.24,712.44,711.4,677.21,694.75,696.31,686.44,687.4,687.11,668.54
12,CN8,16G,4,12,1384.0,3202.0,7651.0,14880.0,665.0,1354.0,1120.28,4600.2,9776.03,9638.87,9683.86,9716.3,9543.72,9428.63,9598.77,9591.32,9425.71,9364.13,9440.23,9333.47,1183.63,1165.56,1178.71,1180.53,1159.0,1143.97,1163.01,1158.72,1155.79,1142.31,1156.65,1142.51
13,CN8,16G,8,12,9503.0,22256.0,38326.0,55627.0,274.0,1351.0,539.27,4261.0,9870.24,9913.02,9925.13,9773.95,9647.56,9819.89,9819.91,9866.61,9856.07,9746.5,9760.45,9646.0,1206.6,1212.26,1212.96,1193.39,1177.81,1198.81,1199.69,1206.19,1206.98,1193.3,1198.97,1184.31
14,CN8,16G,16,12,24668.0,45980.0,73925.0,109157.0,116.0,1270.0,276.56,4361.8,10606.69,10616.89,10752.84,10620.11,10553.44,10581.29,10524.31,10570.12,10450.73,10487.31,10430.2,10530.06,1300.01,1300.57,1316.93,1300.42,1292.99,1296.82,1288.93,1293.46,1280.7,1285.31,1280.35,1292.15
15,CN8,32G,1,12,758.0,930.0,1286.0,1804.0,1297.0,1555.0,1460.93,1532.0,4085.65,4108.08,3841.1,4039.5,3969.07,4000.19,4050.83,4008.91,3900.11,4159.02,3895.93,3935.47,427.99,428.52,405.15,427.21,426.36,427.03,427.67,427.48,420.19,442.24,420.11,421.02
16,CN8,32G,2,12,1135.0,1815.0,2279.0,2487.0,559.0,1487.0,1279.88,2655.2,7076.16,6921.16,7091.64,7063.61,6917.46,7001.88,6954.62,6912.91,6908.16,6916.82,7107.37,6918.49,747.53,730.27,747.6,748.35,736.47,737.98,735.99,738.32,737.05,737.42,756.84,737.9
17,CN8,32G,4,12,1414.0,1969.0,3208.0,5499.0,708.0,1346.0,1107.03,4562.2,10568.95,10400.5,10458.46,10188.51,10231.29,10254.36,10234.41,10166.91,10323.67,10318.88,10172.01,10168.53,1293.07,1274.05,1278.35,1243.4,1254.6,1254.91,1255.21,1241.28,1266.37,1266.74,1250.28,1250.98
18,CN8,32G,8,12,8821.0,21312.0,40003.0,65012.0,286.0,1328.0,545.92,4382.0,10634.62,10595.48,10704.83,10505.01,10451.66,10374.86,10469.23,10333.23,10363.72,10535.35,10381.21,10372.72,1302.27,1295.98,1310.24,1286.35,1278.04,1269.07,1278.17,1262.35,1269.4,1291.61,1274.7,1274.23
19,CN8,32G,16,12,23252.0,41996.0,68210.0,102865.0,123.0,1293.0,275.36,4393.8,11048.45,11044.69,11043.1,11112.42,11019.86,10904.28,10954.8,11081.91,11118.68,11089.89,10995.65,11130.9,1351.82,1351.32,1351.23,1360.06,1347.82,1335.09,1339.82,1356.52,1361.11,1356.81,1347.87,1364.5
