1021-1613
CN10,4G,1,12,1,848,1205,1795,2376,1358,1486,1409.60,1492,2194.06,2199.96,2151.05,2170.22,229.98,231.06,230.46,231.04,2150.61,2178.26,2149.14,2147.16,230.13,230.9,230.15,231.61,2178.83,2208.46,2171.3,2134.66,231.09,230.9,231.66,230.14
CN10,4G,1,12,2,766,1029,1745,1942,1330,1510,1449.20,1526,1822.2,1785.69,1809.76,1820.19,194.49,194.45,195.01,196.0,1792.09,1771.36,1785.84,1790.42,194.88,194.42,194.73,194.91,1802.42,1790.82,1786.26,1809.28,194.75,194.28,194.47,195.13
CN10,4G,1,12,3,766,1029,1827,1909,1340,1504,1458.00,1524,1823.63,1784.12,1774.48,1761.62,196.43,194.0,194.39,194.24,1778.1,1777.51,1790.27,1796.42,194.92,194.28,194.72,193.91,1771.14,1864.54,1765.69,1743.14,193.65,195.29,194.0,194.59
CN10,4G,1,12,4,816,1139,1713,1975,1340,1456,1418.00,1487,2091.07,2107.47,2091.22,2070.89,226.84,227.85,227.61,226.98,2096.95,2110.93,2107.82,2106.0,226.7,227.26,227.23,227.14,2133.66,2130.96,2149.8,2079.33,227.86,228.86,228.82,227.92
CN10,4G,1,12,5,775,1090,1729,1827,1366,1488,1438.60,1513,1872.06,1809.83,1809.91,1779.34,195.61,194.65,194.17,194.18,1807.24,1781.51,1801.84,1796.71,194.1,193.73,194.54,194.7,1781.57,1819.83,1798.98,1824.14,194.38,194.05,194.76,194.85
CN10,4G,2,12,1,873,1090,1729,2073,1266,1462,1376.55,2840,4248.9,4311.31,4317.9,4219.06,459.97,461.94,462.64,460.87,4197.28,4315.1,4227.82,4240.84,460.8,462.74,459.49,460.57,3667.29,3634.69,3576.98,3578.14,394.56,393.88,392.99,394.51
CN10,4G,2,12,2,832,996,1778,2040,1282,1488,1387.80,2892,3698.78,3671.13,3764.77,3683.49,396.72,394.62,397.13,396.67,3737.82,3631.67,3690.75,3713.84,397.56,394.19,395.86,395.4,3701.15,3700.55,3684.84,3676.58,396.77,395.08,394.8,396.43
CN10,4G,2,12,3,865,1020,1680,2114,1264,1384,1330.83,2752,3676.09,4251.82,4307.07,3741.24,398.09,459.61,462.98,400.17,4209.63,4141.28,4222.33,4201.35,459.58,460.39,459.62,460.69,3636.87,4019.98,4150.85,3680.44,394.38,441.17,440.31,395.72
CN10,4G,2,12,4,816,1057,1663,2024,1300,1470,1404.20,2925,4357.92,4273.49,4251.91,4244.91,462.18,460.61,460.97,459.76,4333.97,4297.78,4196.01,4319.02,462.39,462.62,459.04,460.39,4322.36,4287.49,4230.66,4317.85,461.59,464.11,459.17,462.75
CN10,4G,2,12,5,865,1045,1811,2311,1284,1450,1366.00,2844,3627.23,3641.43,3650.5,3724.79,393.12,395.06,394.63,396.85,3672.84,3728.25,3687.3,3689.31,394.82,397.15,398.23,395.9,3705.45,3631.14,3670.43,3739.88,397.18,396.49,397.15,397.86
